comment,likes_count,label
old joe suffers brain glitch at sotu im gonna get in trouble for saying that but anyone can get in air force one with me to fly to toronto berlin moscow,1,6
how much are you paying for the standing ovation joe,1,6
mikej you should feel very bad,58,6
you got this joe,48,6
go off joe,1,6
well done joe,1,6
ab joe delivered,47,6
joes speech should henceforth be referred to as his state of confusion address,11,6
corrupt joes unity speech,1,6
booommm lets gooooo joe,2,6
fjb,1,6
slow joe hey that mans got more wit in his pinky than all of maga put together,2,6
joke joe,1,6
fjb,1,6
get em joe that was great,5,6
gooooooo joe,2,6
about time to get mad joe,5,6
what a line of bs joe theyll show you whose boss,2,6
again joe wheres all the money coming from,2,6
papa joe got his groove back,5,6
go joe,2,6
just divisive quid pro quo joe,2,6
joe got my vote for this one,2,6
something in joes special cocktail is making him awfully aggressive i hope they keep him away from telephones and twitter for the rest of the day,2,6
joe is funny got to love him,2,6
great job joe you rocked proud to be a dem,2,6
thank you joe,5,6
tell them joe,5,6
hope is restored joe nailed it and didnt hold back the punches,4,6
get off of my lawn joe biden,3,6
angry joe has gotta go,3,6
joe having real conversations with people afterwards and being a real caring man warms my heart trump would have just grinned and taken photos with peoplethen sold them on ebay lol,4,6
a small bag of chips went from 199 to 219 to 229 to 249 and now 269 so no joe,3,6
there needs to be a case study done on joes life long ability to alway come around right when people start to give up on him the lesson of his entire career never underestimate joe biden outstanding job mr president four more years,3,6
frontman for the deep state do as we say joe and you will get some ice cream after we change your diaper,1,6
tellem joe preach,5,6
