comment,label
donald j trump is the king of debt promised to reduce the national debt then he raised the debt 78trillion and his tax cuts for the rich made it surge add in the pandemic and he oversaw the thirdbiggest deficit increase of any president more of that no thanks vote blue accross the board always and save our democracy social security and medicare the supreme court is now compromised go joe 2024,3
like 18 of his wealth,3
for such a financial genius he should be able to pluck that out of his magat blindfaithful in no time,3
he probably has the cash after scamming people for 60 years in some foreign bank,3
nato youve got to pay your bills,3
dicky don to pay massive amount finally,3
should be no big deal to pay since hes always going on and on about being a billionaire orange mussolini is done,3
he will get it from campaign money,3
350 million to who or what,3
wow he got off too easily should have been banned for life and should have paid the full 370million,3
in his closing statement trump defense attorney chris kiser claimed that president trump relied on multimilliondollar accountants at mazars and he should get a medal for his business acumen,3
hello donald debt if he cant pay jail the sucker,3
trump said he is worth 10 billion so whats a measley 350m lol,3
he wont pay just watch,3
trump not satisfied with just huge sums money went after power and seems he will end up losing bothhe opened pandoras box on himself,3
watch trumps cult give him money to pay the fools,3
he hasnt paid anything yet,3
laura trump will be able to pull 355 million from the rnc coffers no problem,3
i have no pity on this man he has taken money from everyone,3
if rudy ever thought he was going to get paid he can forget it now,3
hes going to have to liquidate some of his assets and its going to be a forced sale means hell have to sell them at the lower end of market price right,3
the court has spoken the irony of the financial fines against trump is that he will never pay one dollar why he will manipulate the gop superpacs for money he will demand his delusional maga supporters contribute to his fines putin certainly will give him money saudi arabia will definitely give him money by his words and actions trump is a delusional ignorant narcissistic psychopath his problem is that he just will not shut up he will contribute to his downfall with a series of endless lies and fabrications trump is a lunatic,3
